date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Mon Aug 05 2019 16:49:10 GMT+0900 (Korean Standard Time), Sales Associate,"Tampa, FL",Former Employee ,Decent,I worked at Payless ShoeSource part-time for more than a year,Easy to learn Good people to work with,Low pay Not good hours,"4.0
★★★★★",Payless-ShoeSource
Tue Aug 20 2019 05:35:06 GMT+0900 (Korean Standard Time), Keyholder,,Former Employee ,Eh,I worked at Payless ShoeSource part-time,Fast pace environment during back to school and holidays.,Working on weekends and holidays.,"2.0
★★★★★",Payless-ShoeSource
Wed Aug 14 2019 21:56:45 GMT+0900 (Korean Standard Time), Group Leader,"Baltimore, MD",Former Employee ,Gone,I worked at Payless ShoeSource full-time for more than 10 years,"The people,especially those that stayed until the end",Old equipment and poor home office communication,"3.0
★★★★★",Payless-ShoeSource
Thu Aug 15 2019 05:47:44 GMT+0900 (Korean Standard Time), Cashier,,Former Employee ,Easy interview. Job was kind of slow.,I worked at Payless ShoeSource part-time for less than a year,It was not a huge workload.,I guess one con would be the pay.,"3.0
★★★★★",Payless-ShoeSource
Tue Sep 03 2019 15:37:10 GMT+0900 (Korean Standard Time), Assistant Store Leader,"Broomfield, CO",Former Employee ,Good Riddance,I worked at Payless ShoeSource full-time for more than 3 years,Nothing. Absolutely nothing positive about this place.,You literally live here if you work here.,"1.0
★★★★★",Payless-ShoeSource
Tue Jul 30 2019 08:24:20 GMT+0900 (Korean Standard Time), Compliance Specialist,"New York, NY",Former Employee ,Really a great and valued experience p,I worked at Payless ShoeSource part-time for less than a year,"Great, flexible , fast paced , learning environment",NA not thing really bad at all was going,"4.0
★★★★★",Payless-ShoeSource
Mon Aug 12 2019 16:04:48 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,Payless shoes,I worked at Payless ShoeSource part-time for more than a year,"Not stressful , manager is very nice","Rude customers, low pay, unorganized","3.0
★★★★★",Payless-ShoeSource
Fri Aug 09 2019 10:33:45 GMT+0900 (Korean Standard Time), Store Manager,,Former Employee ,It was a decent place to work,I worked at Payless ShoeSource full-time,"Money, benefits, employee, store hours","Very unorganized, no structure at the top","3.0
★★★★★",Payless-ShoeSource
Wed Jul 24 2019 17:39:10 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,Great company,I worked at Payless ShoeSource part-time for more than a year,Great company to work for. Very Flexible,No cons at this time,"5.0
★★★★★",Payless-ShoeSource
Wed Jul 17 2019 10:27:26 GMT+0900 (Korean Standard Time), Regional Loss Prevention Manager,,Former Employee ,Great company to work for,I worked at Payless ShoeSource full-time for more than 10 years,Excellent co-workers and benefits. Great concept for retail,Poor upper management and ownership,"5.0
★★★★★",Payless-ShoeSource
Mon Jul 29 2019 19:13:58 GMT+0900 (Korean Standard Time), Multi Store Manager,"Maple Heights, OH",Former Employee ,Multi store manager,I worked at Payless ShoeSource full-time for more than 10 years,Always busy got to meet different customers,No pay raises for 6 years worked alone til 4pm no breaks had to lock store to go to bathroom.made managers work 2stores to save payroll but didn’t give them more money.,"3.0
★★★★★",Payless-ShoeSource
Thu Jul 11 2019 10:40:13 GMT+0900 (Korean Standard Time), Store Manager,"Green Bay, WI",Former Employee ,Amazing company,I worked at Payless ShoeSource full-time for more than 3 years,Fun job! You get to spend quality time with customers helping them with their shoe needs. Co workers are more like family here and everyone is always willing to help each other out. Management is understanding of life balance.,None to report at this time.,"5.0
★★★★★",Payless-ShoeSource
Thu Jul 11 2019 15:04:15 GMT+0900 (Korean Standard Time), Group Leader,,Current Employee ,Best company,I have been working at Payless ShoeSource full-time,"Team, fun, pay, vacation time, discounts","Work-life balance, training, communication, heavy workload, ops","5.0
★★★★★",Payless-ShoeSource
Wed Jul 10 2019 21:22:25 GMT+0900 (Korean Standard Time), Sales Representative,"Tucson, AZ",Former Employee ,Hello welcome to Payless can I help you with anything?,I worked at Payless ShoeSource part-time for less than a year,Great managers and coworkers.,You had to be on your feet at all times in very uncomfortable dress shoes and at the end of the day your feet hurt.,"4.0
★★★★★",Payless-ShoeSource
Wed Jul 24 2019 21:56:50 GMT+0900 (Korean Standard Time), Store Manager/Store Leader,"Fort Worth, TX",Former Employee ,out of business,I worked at Payless ShoeSource full-time for more than 10 years,Freedom from idiots and dumbbutts,Run by idiots who killed the company,"3.0
★★★★★",Payless-ShoeSource
Tue Jul 09 2019 18:38:30 GMT+0900 (Korean Standard Time), Store Manager,"Queens, WV",Former Employee ,Enjoyed my job ...heartbreaking end to the company.,I worked at Payless ShoeSource full-time for more than 10 years,Great experience..met so many wonderful people..total heartbreak.,Too many knee-jerk reactions creating excess workload.,"4.0
★★★★★",Payless-ShoeSource
Tue Jul 23 2019 15:23:23 GMT+0900 (Korean Standard Time),,,Former Employee ,If you need a job while you’re studying in college or a part time gig this is the place.,I worked at Payless ShoeSource full-time for more than 5 years,You can build a great work environment for yourself,"It’s like pulling teeth to get a proper raise no matter how good you are at your job.
The stress of the majority of the customers that frequent the store isn’t worth the wage given.","2.0
★★★★★",Payless-ShoeSource
Mon Aug 05 2019 10:46:54 GMT+0900 (Korean Standard Time), Cashier,"New York, NY",Former Employee ,Bad company,I worked at Payless ShoeSource part-time for less than a year,Nothing good about this company.,Everything is wrong with the management,"1.0
★★★★★",Payless-ShoeSource
Mon Jul 15 2019 18:02:51 GMT+0900 (Korean Standard Time), Auditor,,Former Employee ,Job was good,I worked at Payless ShoeSource full-time,Great people to work with,Private owner ruined the company,"3.0
★★★★★",Payless-ShoeSource
Sat Jun 29 2019 17:37:28 GMT+0900 (Korean Standard Time), Payless Store Manager,"Miami, FL",Former Employee ,Customer Service,I worked at Payless ShoeSource full-time for more than 5 years,"schedules was great, team was great","low pay. poor management, no communication.","5.0
★★★★★",Payless-ShoeSource
Sat Jun 29 2019 05:16:16 GMT+0900 (Korean Standard Time), Key Holder/Sales Associate,"Aiea, HI",Former Employee ,"I Miss My ""Happy Place",I worked at Payless ShoeSource part-time for more than 5 years,"I really enjoyed my time with Payless I called it my Happy Place. Our customers miss us too. So many families generation to generation we had the privilege of getting to know. They became more then customers we were part of their lives. 1st day of school ,recitals,church, proms,work &weddings.","After 60 years due to our horrible investors who tanked us, we closed our doors","5.0
★★★★★",Payless-ShoeSource
Thu Jun 27 2019 13:59:13 GMT+0900 (Korean Standard Time), Sales Associate,"Long Is City, NY",Former Employee ,Good,I worked at Payless ShoeSource part-time for more than a year,Flexible schedule to work with and good environment,None okay job for people to work at,"4.0
★★★★★",Payless-ShoeSource
Wed Jun 26 2019 04:56:06 GMT+0900 (Korean Standard Time), Sales Associate,"Irvington, NJ",Former Employee ,Customer service,I worked at Payless ShoeSource part-time for more than a year,Hours Flexibility Promotion Staff / location Sick pay,Pay Environment Managers False work description Shipment,"5.0
★★★★★",Payless-ShoeSource
Tue Jul 09 2019 17:42:36 GMT+0900 (Korean Standard Time), Former Key Holder/Sales Associate,,Former Employee ,What you would expect from a retail store,I worked at Payless ShoeSource part-time for less than a year,-Fun coworkers once you get to know them. -Flexible with your schedule -Location -Got to learn how to talk to people.,-Some customers were just messy -Shipment -Management -Pay -Emotionally stressful,"2.0
★★★★★",Payless-ShoeSource
Thu Jul 04 2019 02:01:37 GMT+0900 (Korean Standard Time), Assistant Manager,,Former Employee ,Poor Management,I worked at Payless ShoeSource full-time for more than a year,"Gained a lot of experience since as an assistant, I was in charge of running the store by myself 90% of the time.",Upper management was not held accountable and was spread too thin. Was not paid nearly enough for work I did. Poorly ran company.,"2.0
★★★★★",Payless-ShoeSource
Tue Jul 02 2019 10:05:55 GMT+0900 (Korean Standard Time), Store Manager,,Former Employee ,loved my job,I worked at Payless ShoeSource full-time for more than 3 years,opportunity to meet people from different parts of the world. Customer Service,which we had more tools to give customers and employees a better experience,"3.0
★★★★★",Payless-ShoeSource
Sun Jun 16 2019 21:39:08 GMT+0900 (Korean Standard Time), Group Leader,,Current Employee ,Area supervisor,I have been working at Payless ShoeSource full-time for more than 10 years,Before bankrupt they actually cared about their associates,Bankrupt the company didnt tell us till 6 months before which made it hard to run business,"5.0
★★★★★",Payless-ShoeSource
Sat Jun 15 2019 10:42:52 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,What you'd expect from working retail,I worked at Payless ShoeSource part-time for less than a year,"*Lovely co-workers, for the most part","*Schedule wasn't flexible
*Rude customers
*Other co-workers taking credit for your sales to increase their UPT numbers
*I was paid below min. wage when I started","4.0
★★★★★",Payless-ShoeSource
Fri Jul 19 2019 13:40:44 GMT+0900 (Korean Standard Time), Sales Associate/Cashier,"San Antonio, TX",Former Employee ,There's a reason they closed,I worked at Payless ShoeSource part-time for less than a year,Schedule was somewhat flexible at the beginning.,"Sales goals were rammed down our throats High turnover and poor management Pay was low compared to amount of work Once company closeout was announced, no severance or compensation of any kind was offered to employees.","1.0
★★★★★",Payless-ShoeSource
Wed Jun 12 2019 19:36:59 GMT+0900 (Korean Standard Time), Sales,"Pasadena, TX",Former Employee ,Good atmosphere,I worked at Payless ShoeSource full-time,Great team & atmosphere. Overall good summer job.,None. Everyone was helpful and informative.,"4.0
★★★★★",Payless-ShoeSource
Mon Jun 10 2019 14:52:35 GMT+0900 (Korean Standard Time), Sales Associate,"Saugus, MA",Former Employee ,Working with Payless,I worked at Payless ShoeSource part-time for more than 3 years,"Excellent management, flexible hours, high traffic location, benefits for full-time workers.","Open on some holidays, sometimes low on staff","5.0
★★★★★",Payless-ShoeSource
Mon Jun 24 2019 16:37:46 GMT+0900 (Korean Standard Time), Cashier,"Saint Charles, MO",Former Employee ,Good Temporary Job,I worked at Payless ShoeSource part-time for less than a year,"Competent management, frequent pay raises, great opportunity to make new friends.","No opportunity to advance in the company, raises aren't huge.","3.0
★★★★★",Payless-ShoeSource
